Wall time,Step,Value
1707961819.328298,18,0.09298054873943329
1707961858.5286498,47,0.031034981831908226
1707961877.53236,62,0.027787815779447556
1707961879.2902796,63,0.028139695525169373
1707961915.4009593,89,0.0299578458070755
1707961935.388557,103,0.0544218048453331
1707961941.0064704,107,0.06290164589881897
1707961973.9247549,128,0.10421842336654663
1707962022.8344164,164,0.3426626920700073
1707962035.6892557,172,0.3814668655395508
1707962062.9046285,191,0.3186381459236145
1707962079.9465215,203,0.3687079846858978
1707962143.7721226,244,0.4381483793258667
1707962166.1631138,259,0.364942729473114
1707962198.4643126,282,0.3251998722553253
1707962202.7803879,285,0.33292466402053833
1707962250.3691573,319,0.30984121561050415
1707962317.3369687,366,0.2750997543334961
1707962345.85859,386,0.29328787326812744
1707962368.886577,402,0.3035132586956024
1707962386.997606,415,0.28778934478759766
1707962418.1658165,437,0.2913375496864319
1707962459.2813485,465,0.29932641983032227
1707962473.7799723,475,0.33199548721313477
1707962483.7292945,481,0.3071976602077484
1707962526.7229772,510,0.29046911001205444
1707962560.4234853,533,0.29035618901252747
1707962567.4017015,538,0.2899690270423889
1707962570.3347447,540,0.30502575635910034
1707962593.246848,556,0.28386735916137695
1707962601.805248,562,0.2817474603652954
1707962648.452084,594,0.28327471017837524
1707962651.1340008,596,0.27060621976852417
1707962709.9252787,637,0.2777619957923889
1707962718.2265987,643,0.3108437657356262
1707962719.660292,644,0.3127082586288452
1707962740.3607392,658,0.2930681109428406
1707962762.5412931,675,0.3028864860534668
1707962814.0286472,721,0.3194374740123749
1707962861.6643453,764,0.3287363648414612
1707962873.960455,775,0.3231263756752014
1707962906.1361315,804,0.34429892897605896
1707962964.3360844,857,0.34212446212768555
1707962974.286971,866,0.3241662383079529
1707962996.340717,886,0.3420400321483612
1707963065.6382055,942,0.3104049563407898
1707963138.282159,999,0.33064907789230347
1707963158.6008246,1015,0.32399171590805054
1707963172.5195613,1026,0.31771406531333923
1707963185.2111483,1037,0.31983208656311035
1707963206.1024983,1056,0.31425297260284424
1707963222.7568433,1071,0.3077826499938965
1707963229.3126965,1077,0.2993665933609009
1707963264.6309242,1109,0.31241440773010254
1707963266.851399,1111,0.30874931812286377
1707963282.3305233,1125,0.3117132782936096
1707963290.072287,1132,0.3081050515174866
1707963310.9953425,1151,0.3005789518356323
1707963312.1261475,1152,0.31732088327407837
1707963325.1701813,1164,0.300646036863327
1707963336.114556,1174,0.2970239222049713
1707963338.2684803,1176,0.30219364166259766
1707963347.2699895,1184,0.31437453627586365
1707963385.0278702,1218,0.30310940742492676
1707963422.2712111,1252,0.29036062955856323
1707963424.5446882,1254,0.30152958631515503
1707963427.9459207,1257,0.30140870809555054
1707963432.371754,1261,0.29801926016807556
1707963438.893579,1267,0.29658639430999756
1707963443.329262,1271,0.2944985032081604
1707963509.0014977,1325,0.30109214782714844
1707963534.3458095,1345,0.29384157061576843
1707963572.2024126,1375,0.27892982959747314
1707963573.4661808,1376,0.2967146039009094
1707963625.398544,1417,0.2958908975124359
1707963676.1219945,1457,0.28248780965805054
1707963677.3681228,1458,0.2877658009529114
1707963723.275042,1494,0.29010576009750366
1707963733.4856684,1502,0.29025933146476746
1707963743.635927,1510,0.28467023372650146
1707963747.4130502,1513,0.2894524037837982
1707963791.5631092,1548,0.28890061378479004
1707963795.3299582,1551,0.2777807116508484
1707963812.8254642,1565,0.2747424244880676
1707963816.5495985,1568,0.2876129150390625
1707963838.0387657,1585,0.2904522120952606
1707963852.070451,1596,0.282983660697937
1707963890.778928,1627,0.28037261962890625
1707963900.8143194,1635,0.2773488163948059
1707963944.825018,1670,0.2981855869293213
1707963963.6004283,1685,0.27884477376937866
1707963984.8161976,1702,0.2816898822784424
1707963987.268985,1704,0.27947670221328735
1707963995.886133,1711,0.2840156555175781
1707964079.1443403,1777,0.274673193693161
1707964166.7491796,1847,0.285274475812912
1707964182.9541385,1860,0.2800602912902832
1707964191.5197418,1867,0.28209632635116577
1707964231.4660466,1899,0.2735794186592102
1707964235.2326708,1902,0.27132123708724976
1707964244.0238326,1909,0.27806854248046875
1707964282.9900246,1940,0.2763351500034332
1707964308.0094845,1960,0.27000904083251953
1707964309.2472737,1961,0.2789304256439209
1707964332.1858938,1979,0.27929946780204773
1707964445.9069285,2070,0.28014305233955383
1707964457.151405,2079,0.27753961086273193
1707964469.939158,2089,0.27074354887008667
1707964483.8162832,2100,0.27443715929985046
1707964619.9731274,2209,0.27481868863105774
1707964654.5211434,2239,0.27784737944602966
1707964745.091973,2319,0.2712954878807068
1707964791.313903,2359,0.27370673418045044
1707964833.4799502,2394,0.27535301446914673
1707964883.650785,2436,0.27092891931533813
1707964889.8379052,2441,0.27215853333473206
1707964905.4928098,2454,0.26945507526397705
