Wall time,Step,Value
1707965472.4652808,2921,-0.1930687427520752
1707965511.5393322,2952,-0.19244647026062012
1707965514.9692335,2955,-0.19463345408439636
1707965525.298971,2962,-0.19283638894557953
1707965540.1199112,2973,-0.17530059814453125
1707965616.4319363,3034,-0.18316662311553955
1707965675.4902158,3083,-0.18468385934829712
1707965676.5582814,3084,-0.17918157577514648
1707965701.1082861,3103,-0.1911628544330597
1707965702.370062,3104,-0.18525075912475586
1707965703.6140437,3105,-0.19660530984401703
1707965723.6127954,3120,-0.17921960353851318
1707965756.6708434,3145,-0.1799943447113037
1707965791.0740752,3173,-0.18612810969352722
1707965815.6852078,3192,-0.1885259598493576
1707965823.1905432,3199,-0.18420861661434174
1707965848.4315834,3217,-0.18260973691940308
1707965852.3522177,3220,-0.16937673091888428
1707965876.4546444,3241,-0.19509732723236084
1707965904.1856208,3265,-0.17869171500205994
1707965907.5465782,3268,-0.18503724038600922
1707965952.1830087,3306,-0.19098302721977234
1707965990.3847675,3340,-0.19080939888954163
1707966008.461285,3356,-0.19314691424369812
1707966066.7180126,3404,-0.18593847751617432
1707966131.5431285,3461,-0.18893682956695557
1707966159.6337073,3483,-0.17999550700187683
1707966160.8283815,3484,-0.19242706894874573
1707966170.2182207,3491,-0.1832680106163025
1707966181.8875358,3500,-0.18803876638412476
1707966215.048153,3526,-0.16319122910499573
1707966258.468793,3566,-0.17776988446712494
1707966262.8216317,3569,-0.18112394213676453
1707966311.2858248,3600,-0.17870843410491943
1707966331.4596214,3616,-0.18436162173748016
1707966376.045469,3654,-0.17804744839668274
1707966379.5946736,3657,-0.1621852070093155
1707966381.9243038,3659,-0.1799374669790268
1707966384.0742178,3661,-0.16812726855278015
1707966387.2874382,3664,-0.17360632121562958
1707966391.5491095,3668,-0.16633224487304688
1707966394.72052,3671,-0.17722082138061523
1707966415.458966,3690,-0.17865154147148132
1707966439.3875754,3712,-0.18424710631370544
1707966492.3202755,3761,-0.18613389134407043
1707966515.1204314,3782,-0.18265661597251892
1707966586.7387943,3848,-0.195642352104187
1707966588.8870099,3850,-0.17429374158382416
1707966609.446229,3869,-0.18873292207717896
1707966645.2306972,3902,-0.1776484251022339
1707966655.0510979,3911,-0.1847805678844452
1707966659.2493627,3915,-0.1729106903076172
1707966665.7785387,3921,-0.17285272479057312
1707966678.9016867,3933,-0.17668935656547546
1707966682.0879662,3936,-0.17041298747062683
1707966724.8072722,3975,-0.18197081983089447
1707966765.014025,4012,-0.17269647121429443
1707966767.1701481,4014,-0.1587349772453308
1707966777.0014162,4023,-0.17732320725917816
1707966788.8441079,4034,-0.1792680025100708
1707966795.3498178,4040,-0.17969690263271332
1707966802.9264681,4047,-0.1829443871974945
1707966843.1060317,4084,-0.16765043139457703
1707966870.266675,4109,-0.1672646403312683
1707966876.765699,4115,-0.1700809895992279
1707966883.3782208,4121,-0.18534085154533386
1707966886.575345,4124,-0.17496258020401
1707966910.4038818,4146,-0.17573106288909912
1707966948.1141639,4181,-0.174028679728508
1707966959.784037,4192,-0.18298810720443726
1707966997.703234,4227,-0.17374110221862793
1707967030.0366669,4257,-0.17747263610363007
1707967096.193145,4318,-0.16848862171173096
1707967107.0782368,4328,-0.16650360822677612
1707967183.3259864,4395,-0.18646900355815887
1707967237.551738,4443,-0.17718255519866943
1707967250.5020633,4454,-0.19848394393920898
1707967335.3643637,4525,-0.1773163080215454
1707967346.7507083,4535,-0.18259654939174652
1707967351.1315122,4539,-0.1714152693748474
1707967378.462088,4564,-0.16008466482162476
1707967427.7379408,4609,-0.17922574281692505
1707967431.0120497,4612,-0.17644917964935303
1707967483.7008984,4649,-0.18633227050304413
1707967529.0318196,4686,-0.17850670218467712
1707967533.7717972,4690,-0.17041008174419403
1707967536.0500996,4692,-0.17908763885498047
1707967542.4266977,4698,-0.17793136835098267
1707967552.1995177,4707,-0.16503842175006866
1707967583.0835361,4730,-0.16218751668930054
1707967593.7170882,4737,-0.18657037615776062
1707967643.5621114,4776,-0.1742703914642334
1707967644.7446332,4777,-0.1652078777551651
1707967687.4015388,4807,-0.17743222415447235
1707967712.1162345,4830,-0.1680295169353485
1707967714.219609,4832,-0.16898977756500244
1707967717.3798513,4835,-0.17252224683761597
1707967718.4803517,4836,-0.18800774216651917
1707967727.3019998,4844,-0.1734226942062378
1707967770.923938,4882,-0.1711123287677765
1707967801.1185493,4910,-0.16633710265159607
1707967821.64422,4929,-0.17319826781749725
1707967834.179805,4940,-0.1664918065071106
1707967844.3979986,4949,-0.16541576385498047
1707967879.324588,4980,-0.15413159132003784
1707967891.2924674,4991,-0.16872692108154297
1707967955.5962155,5047,-0.16189998388290405
1707967976.5064213,5066,-0.169529527425766
1707967990.7872443,5079,-0.1694524884223938
1707968000.481311,5088,-0.16485214233398438
1707968002.73349,5090,-0.16703766584396362
1707968048.867306,5132,-0.1707211434841156
1707968053.3812993,5136,-0.17184999585151672
1707968057.9770308,5140,-0.16418415307998657
1707968074.8754594,5151,-0.17551253736019135
1707968079.4412658,5154,-0.17228516936302185
1707968080.9427195,5155,-0.1740419566631317
1707968118.485041,5187,-0.16430650651454926
1707968132.9102716,5200,-0.16919498145580292
1707968153.819462,5218,-0.15196064114570618
1707968162.2563133,5225,-0.1738864779472351
1707968176.8835657,5238,-0.16720342636108398
1707968194.43971,5253,-0.1696867048740387
1707968204.648062,5262,-0.16001099348068237
1707968208.1107018,5265,-0.1602661907672882
1707968240.9455564,5295,-0.17171773314476013
1707968267.3195965,5319,-0.16005349159240723
1707968270.676964,5322,-0.17773811519145966
1707968272.8199258,5324,-0.15938477218151093
1707968277.1644642,5328,-0.16862532496452332
1707968316.0951762,5362,-0.17263470590114594
1707968324.9863112,5370,-0.16471976041793823
1707968362.5838313,5403,-0.161250039935112
1707968410.6232693,5445,-0.17681023478507996
1707968420.347877,5454,-0.17956209182739258
1707968425.6838403,5459,-0.17235402762889862
1707968483.3585947,5504,-0.17648768424987793
1707968490.8569758,5509,-0.16736766695976257
1707968504.1691062,5521,-0.16474726796150208
1707968566.0369928,5567,-0.15415310859680176
1707968689.8268826,5667,-0.15579438209533691
1707968767.139744,5730,-0.15905267000198364
1707968799.6961784,5758,-0.17489707469940186
1707968828.0586793,5781,-0.1734347939491272
1707968891.0025418,5832,-0.17002424597740173
1707968932.7807856,5866,-0.17825543880462646
1707968947.4548392,5879,-0.16063234210014343
1707969027.1719992,5948,-0.15321069955825806
1707969037.1903448,5956,-0.16566258668899536
1707969046.7384193,5964,-0.15079665184020996
1707969067.8286264,5981,-0.1565309464931488
1707969087.3558574,5997,-0.15212929248809814
1707969100.758727,6009,-0.1635749787092209
1707969148.5998147,6045,-0.15685513615608215
1707969158.090564,6053,-0.16602928936481476
1707969188.5003507,6078,-0.15751484036445618
1707969228.90724,6111,-0.16352444887161255
1707969231.0716817,6113,-0.16794559359550476
1707969253.3621304,6133,-0.16743415594100952
1707969259.1981523,6138,-0.1610373556613922
1707969261.5112717,6140,-0.1643504947423935
1707969263.7952285,6142,-0.1552918255329132
1707969370.1489537,6225,-0.1611751914024353
1707969393.787914,6243,-0.16467547416687012
1707969434.5850952,6279,-0.1654365360736847
1707969437.2083485,6281,-0.15615373849868774
1707969460.4969277,6300,-0.15035651624202728
1707969503.6530926,6332,-0.15776996314525604
1707969505.8922155,6334,-0.15738332271575928
1707969535.3098252,6358,-0.1561087965965271
1707969536.3797522,6359,-0.1610247641801834
1707969542.0260031,6364,-0.1627856343984604
1707969547.6656554,6369,-0.15056680142879486
1707969676.7242284,6473,-0.15457580983638763
1707969698.5545988,6491,-0.1656230390071869
