Wall time,Step,Value
1707961819.327692,18,0.06297506392002106
1707961858.5280976,47,0.028658097609877586
1707961877.531764,62,0.029730310663580894
1707961879.2894866,63,0.0304056815803051
1707961915.4003403,89,0.045244865119457245
1707961935.3879929,103,0.07430678606033325
1707961941.0058262,107,0.08656230568885803
1707961973.924183,128,0.20460093021392822
1707962022.8330803,164,0.9853653907775879
1707962035.6886342,172,1.2254210710525513
1707962062.9041111,191,1.119184970855713
1707962079.945962,203,1.291388988494873
1707962143.7715425,244,1.187008261680603
1707962166.162542,259,1.321859359741211
1707962198.463751,282,1.135894536972046
1707962202.7784073,285,1.3498677015304565
1707962250.3685899,319,1.3144543170928955
1707962317.3363988,366,1.0985848903656006
1707962345.8580227,386,1.2570120096206665
1707962368.8845565,402,1.3295129537582397
1707962386.9970329,415,1.1889729499816895
1707962418.1652224,437,1.1886279582977295
1707962459.280762,465,1.2545052766799927
1707962473.7788198,475,1.2744503021240234
1707962483.7286947,481,1.2011067867279053
1707962526.7222073,510,1.2155637741088867
1707962560.422868,533,1.094447374343872
1707962567.3916304,538,1.1789671182632446
1707962570.3341482,540,1.1360704898834229
1707962593.246256,556,1.104917287826538
1707962601.804609,562,1.194368600845337
1707962648.4515307,594,1.0589202642440796
1707962651.1323538,596,0.9553529024124146
1707962709.924675,637,0.9572396278381348
1707962718.2260263,643,0.913546085357666
1707962719.6596832,644,0.8901757001876831
1707962740.360117,658,0.8527669310569763
1707962762.5407271,675,0.7665965557098389
1707962814.0280726,721,0.8600330352783203
1707962861.6637855,764,0.6940659284591675
1707962873.9598825,775,0.6587470769882202
1707962906.135427,804,0.5937301516532898
1707962964.3355107,857,0.5273370146751404
1707962974.2863626,866,0.500190794467926
1707962996.340124,886,0.4588586986064911
1707963065.6374075,942,0.3665812909603119
1707963138.281584,999,0.33669567108154297
1707963158.6002638,1015,0.3686842620372772
1707963172.518971,1026,0.37189894914627075
1707963185.2105987,1037,0.34668028354644775
1707963206.101911,1056,0.3317461609840393
1707963222.7562754,1071,0.3228447437286377
1707963229.3121188,1077,0.29926544427871704
1707963264.6303682,1109,0.2958386242389679
1707963266.8507946,1111,0.3052576780319214
1707963282.3299654,1125,0.30917951464653015
1707963290.0717268,1132,0.300965815782547
1707963310.9947727,1151,0.31192848086357117
1707963312.1255817,1152,0.3190423250198364
1707963325.169597,1164,0.28827187418937683
1707963336.1139889,1174,0.2805461883544922
1707963338.2679303,1176,0.2936553359031677
1707963347.2694361,1184,0.3025166988372803
1707963385.0272772,1218,0.3154582977294922
1707963422.2703428,1252,0.24363075196743011
1707963424.544102,1254,0.2769840657711029
1707963427.9453268,1257,0.27858859300613403
1707963432.371164,1261,0.2733015716075897
1707963438.8930242,1267,0.2716526389122009
1707963443.3287008,1271,0.2781985402107239
1707963509.000704,1325,0.2792266607284546
1707963534.345229,1345,0.26543617248535156
1707963572.201848,1375,0.2534666955471039
1707963573.4656425,1376,0.28830671310424805
1707963625.3980076,1417,0.27713021636009216
1707963676.1212773,1457,0.2600586414337158
1707963677.3675802,1458,0.2643517553806305
1707963723.2744846,1494,0.2748146653175354
1707963733.4851084,1502,0.2766861617565155
1707963743.6353574,1510,0.262254536151886
1707963747.4123564,1513,0.2576133906841278
1707963791.5624983,1548,0.2595095634460449
1707963795.3293881,1551,0.2500290870666504
1707963812.8249183,1565,0.24128279089927673
1707963816.5490475,1568,0.2669336795806885
1707963838.038212,1585,0.28228721022605896
1707963852.06988,1596,0.26490160822868347
1707963890.7783077,1627,0.27034735679626465
1707963900.8137748,1635,0.25025972723960876
1707963944.8244712,1670,0.285761296749115
1707963963.5997515,1685,0.25305241346359253
1707963984.815654,1702,0.2581290900707245
1707963987.2684422,1704,0.25041013956069946
1707963995.8855278,1711,0.25069987773895264
1707964079.1437707,1777,0.24156680703163147
1707964166.748529,1847,0.26765426993370056
1707964182.953607,1860,0.24652469158172607
1707964191.5191507,1867,0.24440598487854004
1707964231.465486,1899,0.24481342732906342
1707964235.2320223,1902,0.24964666366577148
1707964244.02325,1909,0.26468855142593384
1707964282.989466,1940,0.2640939950942993
1707964308.0089107,1960,0.23855358362197876
1707964309.2466786,1961,0.24325773119926453
1707964332.185338,1979,0.24125239253044128
1707964445.9062128,2070,0.2564351260662079
1707964457.1508489,2079,0.24655911326408386
1707964469.9386098,2089,0.24431851506233215
1707964483.8157299,2100,0.24682503938674927
1707964619.9725897,2209,0.27725091576576233
1707964654.5198154,2239,0.27391329407691956
1707964745.0913818,2319,0.23950986564159393
1707964791.3133183,2359,0.2500571608543396
1707964833.479291,2394,0.24430319666862488
1707964883.650084,2436,0.2533125579357147
1707964889.8359869,2441,0.2514194846153259
1707964905.4922569,2454,0.24010860919952393
1707964914.8200693,2462,0.2568202018737793
1707964918.427738,2465,0.2498682737350464
1707964943.4471166,2485,0.2450551986694336
1707964963.6309574,2503,0.23781836032867432
1707964979.7051842,2517,0.22601023316383362
1707964994.1442854,2530,0.2162538468837738
1707965046.0418265,2577,0.2290395200252533
1707965047.1534634,2578,0.21566443145275116
1707965070.139345,2599,0.23203995823860168
1707965100.8904393,2627,0.23248517513275146
1707965109.5887198,2635,0.2214619368314743
1707965118.2780952,2643,0.24531464278697968
1707965166.3883994,2684,0.24401012063026428
1707965176.1801221,2693,0.2359744757413864
1707965192.9861465,2708,0.24812857806682587
1707965204.0228791,2717,0.2590743601322174
1707965223.6120458,2734,0.23387490212917328
1707965230.1491709,2740,0.23203156888484955
1707965244.531093,2753,0.23341676592826843
1707965245.6456325,2754,0.24948278069496155
1707965246.7010658,2755,0.23972901701927185
1707965258.5322998,2765,0.23012606799602509
1707965262.5428393,2768,0.23231248557567596
1707965283.1271968,2785,0.24666541814804077
1707965320.751678,2812,0.237685889005661
1707965352.9432743,2834,0.23511642217636108
1707965368.0292516,2844,0.2396373152732849
1707965392.3236206,2861,0.2236151397228241
1707965472.4661689,2921,0.2287100851535797
1707965511.540208,2952,0.2392149567604065
1707965514.9705124,2955,0.2261938750743866
1707965525.2999883,2962,0.23412743210792542
1707965540.1208663,2973,0.21689949929714203
1707965616.4328244,3034,0.22249740362167358
1707965675.4910378,3083,0.22295352816581726
1707965676.5591292,3084,0.22114615142345428
1707965701.109174,3103,0.23385123908519745
1707965702.3709514,3104,0.23826196789741516
1707965703.614868,3105,0.23405921459197998
1707965723.6136935,3120,0.2248048037290573
1707965756.6717348,3145,0.21085113286972046
1707965791.0750656,3173,0.22949597239494324
1707965815.6860723,3192,0.2348993718624115
1707965823.1914737,3199,0.22549186646938324
1707965848.4324498,3217,0.22513419389724731
1707965852.3531125,3220,0.2134551852941513
1707965876.4556036,3241,0.2372904121875763
1707965904.186987,3265,0.21820509433746338
1707965907.5475352,3268,0.21316014230251312
1707965952.1839347,3306,0.24206404387950897
1707965990.3856406,3340,0.22921639680862427
1707966008.4626563,3356,0.22795109450817108
1707966066.7188988,3404,0.23440639674663544
1707966131.543985,3461,0.21711388230323792
1707966159.6345553,3483,0.2259281575679779
1707966160.8291953,3484,0.23340384662151337
1707966170.219574,3491,0.2296048402786255
1707966181.888473,3500,0.25251659750938416
1707966215.0489678,3526,0.20791523158550262
1707966258.469601,3566,0.22033464908599854
1707966262.822511,3569,0.2440943717956543
1707966311.286668,3600,0.22666017711162567
1707966331.4604938,3616,0.2253853678703308
1707966376.0463827,3654,0.2377859205007553
1707966379.5955343,3657,0.20184330642223358
1707966381.925173,3659,0.23350147902965546
1707966384.0750659,3661,0.2248542755842209
1707966387.2883728,3664,0.23195330798625946
1707966391.5499518,3668,0.22157317399978638
1707966394.721393,3671,0.23074458539485931
1707966415.4598434,3690,0.22890052199363708
1707966439.38846,3712,0.24314354360103607
1707966492.3211818,3761,0.24691390991210938
1707966515.1217308,3782,0.23112374544143677
1707966586.7397501,3848,0.2351650446653366
1707966588.8878763,3850,0.21073603630065918
1707966609.4471195,3869,0.22282475233078003
1707966645.2315958,3902,0.2395067662000656
1707966655.0520062,3911,0.23437707126140594
1707966659.2501774,3915,0.20835471153259277
1707966665.779443,3921,0.22892487049102783
1707966678.9026039,3933,0.21860358119010925
1707966682.0888205,3936,0.22194483876228333
1707966724.8081548,3975,0.2343801110982895
1707966765.0148575,4012,0.21822182834148407
1707966767.1710107,4014,0.1983877271413803
1707966777.0024104,4023,0.21625810861587524
1707966788.8449867,4034,0.22512614727020264
