Wall time,Step,Value
1707961819.3301625,18,-4.878579139709473
1707961858.5312066,47,-1.3148006200790405
1707961877.5370355,62,-0.878991425037384
1707961879.2925045,63,-0.8661357760429382
1707961915.4029603,89,-0.14188338816165924
1707961935.390456,103,0.13463658094406128
1707961941.0094705,107,0.27430272102355957
1707961973.92672,128,1.544577717781067
1707962022.8366058,164,13.288936614990234
1707962035.6912665,172,16.919174194335938
1707962062.906896,191,15.125808715820312
1707962079.9486387,203,19.158702850341797
1707962143.7742424,244,20.843372344970703
1707962166.165001,259,21.4007568359375
1707962198.4661665,282,21.53013038635254
1707962202.7823296,285,22.277040481567383
1707962250.3710096,319,23.2663631439209
1707962317.3391824,366,23.815593719482422
1707962345.8605485,386,23.989356994628906
1707962368.889915,402,22.736997604370117
1707962386.999578,415,22.88707160949707
1707962418.1680105,437,23.852102279663086
1707962459.283173,465,24.8861083984375
1707962473.7823405,475,23.87519645690918
1707962483.7312303,481,25.789785385131836
1707962526.7256813,510,24.888694763183594
1707962560.4254313,533,26.82603645324707
1707962567.4060423,538,25.29743194580078
1707962570.337007,540,27.845762252807617
1707962593.2488353,556,23.334388732910156
1707962601.8071816,562,24.23656463623047
1707962648.4540186,594,25.75177764892578
1707962651.1359327,596,24.76791000366211
1707962709.927271,637,26.130056381225586
1707962718.2297301,643,27.458097457885742
1707962719.6622694,644,29.0715389251709
1707962740.36279,658,28.73583984375
1707962762.5431943,675,28.93867301940918
1707962814.0305462,721,30.81855583190918
1707962861.6662297,764,31.72322654724121
1707962873.9623494,775,31.928197860717773
1707962906.138321,804,34.48912048339844
1707962964.3380308,857,35.64425277709961
1707962974.288963,866,36.243896484375
1707962996.3426716,886,37.48128128051758
1707963065.6403532,942,40.72157669067383
1707963138.2840867,999,43.55957794189453
1707963158.6026847,1015,41.55147171020508
1707963172.5215662,1026,40.772342681884766
1707963185.2130733,1037,42.64945602416992
1707963206.104405,1056,43.12959671020508
1707963222.759163,1071,43.911312103271484
1707963229.31485,1077,42.28688049316406
1707963264.6336672,1109,44.86159896850586
1707963266.8533688,1111,44.34169387817383
1707963282.3324635,1125,45.902381896972656
1707963290.0742443,1132,46.21455764770508
1707963310.9972892,1151,44.57508087158203
1707963312.1280468,1152,44.13104248046875
1707963325.1721518,1164,45.62300109863281
1707963336.1164827,1174,45.647647857666016
1707963338.2703476,1176,46.03327178955078
1707963347.2718163,1184,46.31223678588867
1707963385.029831,1218,44.515380859375
1707963422.2731454,1252,46.170372009277344
1707963424.5466263,1254,47.05159378051758
1707963427.9479268,1257,45.1220588684082
1707963432.3736336,1261,46.99277877807617
1707963438.8954957,1267,46.39338684082031
1707963443.3311598,1271,47.0795783996582
1707963509.0034165,1325,47.88101577758789
1707963534.3477957,1345,49.01175308227539
1707963572.2043884,1375,48.727783203125
1707963573.4685948,1376,48.245391845703125
1707963625.4006693,1417,48.01802444458008
1707963676.1240215,1457,48.051422119140625
1707963677.3700764,1458,47.938053131103516
1707963723.2769873,1494,48.08293533325195
1707963733.4875357,1502,49.310997009277344
1707963743.6377409,1510,48.47100067138672
1707963747.4151437,1513,49.409202575683594
1707963791.5665991,1548,49.90321350097656
1707963795.3319237,1551,49.016082763671875
1707963812.8273232,1565,49.9011344909668
1707963816.5514998,1568,50.200016021728516
1707963838.0406687,1585,49.15769577026367
1707963852.0740592,1596,49.07160568237305
1707963890.7808452,1627,50.558956146240234
1707963900.8172195,1635,48.35409927368164
1707963944.8268569,1670,49.913909912109375
1707963963.6024504,1685,49.577327728271484
1707963984.8180275,1702,50.07849884033203
1707963987.270852,1704,50.3258056640625
1707963995.8880897,1711,49.58560562133789
1707964079.1464214,1777,51.69919967651367
1707964166.7512,1847,49.89353561401367
1707964182.9570727,1860,50.80569076538086
1707964191.5215955,1867,51.832542419433594
1707964231.4692771,1899,51.19750213623047
1707964235.2347724,1902,51.787025451660156
1707964244.0257807,1909,50.43244552612305
1707964282.9919121,1940,48.89744567871094
1707964308.011421,1960,50.26227951049805
1707964309.2492716,1961,50.296974182128906
1707964332.1878576,1979,50.22907638549805
1707964445.9091802,2070,51.6200065612793
1707964457.1537,2079,50.79866409301758
1707964469.941019,2089,51.46080017089844
1707964483.818118,2100,51.753780364990234
1707964619.9750116,2209,51.55119323730469
