Wall time,Step,Value
1707961819.3249319,18,0.013401733711361885
1707961858.5255597,47,0.006828760262578726
1707961877.5292814,62,0.009581327438354492
1707961879.2865062,63,0.009887481108307838
1707961915.3974116,89,0.025722181424498558
1707961935.3856723,103,0.04362230747938156
1707961941.0016851,107,0.050984084606170654
1707961973.9212668,128,0.13446621596813202
1707962022.8305852,164,0.7691688537597656
1707962035.6847672,172,0.9844042658805847
1707962062.9016197,191,0.9157285094261169
1707962079.9433033,203,1.0842399597167969
1707962143.7676487,244,1.0432753562927246
1707962166.1600478,259,1.1216117143630981
1707962198.4613953,282,1.0673012733459473
1707962202.7744932,285,1.178347110748291
1707962250.3661199,319,1.177164077758789
1707962317.333131,366,1.088650107383728
1707962345.8552418,386,1.2328604459762573
1707962368.8816853,402,1.1601155996322632
1707962386.9945734,415,1.1488687992095947
1707962418.1626801,437,1.1534169912338257
1707962459.2771897,465,1.257250189781189
1707962473.774338,475,1.1978874206542969
1707962483.7260578,481,1.2398462295532227
1707962526.717818,510,1.1684736013412476
1707962560.4201887,533,1.2277754545211792
1707962567.3865354,538,1.1745891571044922
1707962570.3314276,540,1.2616682052612305
1707962593.2428594,556,1.180462121963501
1707962601.8006713,562,1.1696428060531616
1707962648.4492183,594,1.1154075860977173
1707962651.1298342,596,1.1001954078674316
1707962709.9215295,637,1.0878143310546875
1707962718.2231233,643,1.205082893371582
1707962719.6571257,644,1.235657811164856
1707962740.357035,658,1.116173505783081
1707962762.5383482,675,1.1513032913208008
1707962814.02519,721,1.1955018043518066
1707962861.6614373,764,1.1978986263275146
1707962873.956908,775,1.1518504619598389
1707962906.1326551,804,1.2110843658447266
1707962964.332645,857,1.2155758142471313
1707962974.2839305,866,1.230245590209961
1707962996.3376596,886,1.2006289958953857
1707963065.6348038,942,1.1969863176345825
1707963138.2789667,999,1.2909513711929321
1707963158.5978699,1015,1.223440170288086
1707963172.5165517,1026,1.2258148193359375
1707963185.2082794,1037,1.2654147148132324
1707963206.0995522,1056,1.2458699941635132
1707963222.7534587,1071,1.2305293083190918
1707963229.309185,1077,1.1593728065490723
1707963264.627607,1109,1.256308674812317
1707963266.8484564,1111,1.2582308053970337
1707963282.3277304,1125,1.2746894359588623
1707963290.0690398,1132,1.281524658203125
1707963310.9920018,1151,1.2312254905700684
1707963312.1232994,1152,1.2764452695846558
1707963325.1669066,1164,1.24476957321167
1707963336.1116078,1174,1.2495495080947876
1707963338.2655654,1176,1.2602901458740234
1707963347.2665381,1184,1.2750744819641113
1707963385.0244741,1218,1.2528996467590332
1707963422.267824,1252,1.2841196060180664
1707963424.5413475,1254,1.3023390769958496
1707963427.9429624,1257,1.258373737335205
1707963432.3683584,1261,1.3067810535430908
1707963438.8906555,1267,1.2634981870651245
1707963443.3255928,1271,1.2854444980621338
1707963508.998182,1325,1.305670976638794
1707963534.3425732,1345,1.3172664642333984
1707963572.199148,1375,1.2652404308319092
1707963573.4631631,1376,1.3068573474884033
1707963625.3947546,1417,1.2958910465240479
1707963676.117929,1457,1.2816855907440186
1707963677.3642704,1458,1.2949881553649902
1707963723.2721493,1494,1.2915880680084229
1707963733.4823809,1502,1.3113328218460083
1707963743.6321075,1510,1.2878057956695557
1707963747.4096203,1513,1.3121871948242188
1707963791.560048,1548,1.3360222578048706
1707963795.3270404,1551,1.278425693511963
1707963812.8225493,1565,1.2912580966949463
1707963816.5468035,1568,1.3274792432785034
1707963838.0359633,1585,1.321347713470459
1707963852.0673914,1596,1.3275713920593262
1707963890.7759943,1627,1.344338297843933
1707963900.811618,1635,1.2982752323150635
1707963944.822166,1670,1.3109503984451294
1707963963.5970724,1685,1.316293716430664
1707963984.8128767,1702,1.3245033025741577
1707963987.2658048,1704,1.3447856903076172
1707963995.8818974,1711,1.3257696628570557
1707964079.1400418,1777,1.3280997276306152
1707964166.7460659,1847,1.326545238494873
1707964182.951414,1860,1.3439801931381226
1707964191.5168202,1867,1.3429012298583984
1707964231.4624135,1899,1.3304009437561035
1707964235.2295737,1902,1.3152860403060913
1707964244.0210238,1909,1.3288359642028809
1707964282.9867558,1940,1.3287919759750366
1707964308.005986,1960,1.3298802375793457
1707964309.2441995,1961,1.3230149745941162
1707964332.1827152,1979,1.3388636112213135
1707964445.9033277,2070,1.3272433280944824
1707964457.1485982,2079,1.3454115390777588
1707964469.9362745,2089,1.3085731267929077
1707964483.8130007,2100,1.3493964672088623
1707964619.969229,2209,1.3336353302001953
1707964654.5174644,2239,1.270665168762207
1707964745.088931,2319,1.3525340557098389
1707964791.31059,2359,1.339824914932251
1707964833.4765184,2394,1.348646640777588
1707964883.6473598,2436,1.3308786153793335
1707964889.8309422,2441,1.351601004600525
1707964905.4898872,2454,1.3541520833969116
1707964914.8173354,2462,1.3409175872802734
1707964918.424288,2465,1.290588617324829
1707964943.444673,2485,1.3287363052368164
1707964963.628101,2503,1.3355941772460938
1707964979.7025926,2517,1.3593581914901733
1707964994.1418033,2530,1.358240008354187
1707965046.0393264,2577,1.3518214225769043
1707965047.1506484,2578,1.3475650548934937
1707965070.1363976,2599,1.3440865278244019
1707965100.8874807,2627,1.3335773944854736
1707965109.5862496,2635,1.31422758102417
