Wall time,Step,Value
1707966802.924889,4047,-0.01616615802049637
1707966843.1048765,4084,-0.014912123791873455
1707966870.2653286,4109,-0.015512946993112564
1707966876.7640595,4115,-0.015225766226649284
1707966883.3767223,4121,-0.016871996223926544
1707966886.5739243,4124,-0.01562553457915783
1707966910.4027607,4146,-0.01583101414144039
1707966948.1129906,4181,-0.015060802921652794
1707966959.7826967,4192,-0.01577690802514553
1707966997.702098,4227,-0.01596653275191784
1707967030.0353332,4257,-0.015403112396597862
1707967096.191825,4318,-0.015904618427157402
1707967107.0766926,4328,-0.01575053110718727
1707967183.3247876,4395,-0.01661030203104019
1707967237.5504827,4443,-0.01600310578942299
1707967250.5010135,4454,-0.01737266033887863
1707967335.3631372,4525,-0.015632934868335724
1707967346.7495008,4535,-0.016331972554326057
1707967351.1303413,4539,-0.015649620443582535
1707967378.4608145,4564,-0.014346464537084103
1707967427.73687,4609,-0.016112297773361206
1707967431.0103412,4612,-0.01712939701974392
1707967483.699091,4649,-0.016501998528838158
1707967529.0304837,4686,-0.016639072448015213
1707967533.770602,4690,-0.016514329239726067
1707967536.048941,4692,-0.016476202756166458
1707967542.4252386,4698,-0.015914080664515495
1707967552.198255,4707,-0.015049229376018047
1707967583.0817418,4730,-0.015476137399673462
1707967593.7157798,4737,-0.01612880639731884
1707967643.5605714,4776,-0.015593650750815868
1707967644.743185,4777,-0.015198415145277977
1707967687.400338,4807,-0.015617361292243004
1707967712.1149027,4830,-0.014398867264389992
1707967714.2183356,4832,-0.015301605686545372
1707967717.3786602,4835,-0.015771327540278435
1707967718.4791343,4836,-0.01675451174378395
1707967727.3007414,4844,-0.015480751171708107
1707967770.922513,4882,-0.015449754893779755
1707967801.1168418,4910,-0.015276646241545677
1707967821.6430628,4929,-0.015363874845206738
1707967834.178597,4940,-0.015484734438359737
1707967844.3967268,4949,-0.01418023556470871
1707967879.3231962,4980,-0.015142397955060005
1707967891.2912712,4991,-0.014877359382808208
1707967955.595017,5047,-0.015359153971076012
1707967976.504917,5066,-0.015902485698461533
1707967990.7858438,5079,-0.01597251556813717
1707968000.4802315,5088,-0.014735467731952667
1707968002.7323475,5090,-0.015237739309668541
1707968048.8653893,5132,-0.015458113513886929
1707968053.3802238,5136,-0.015357088297605515
1707968057.975571,5140,-0.01516704075038433
1707968074.8729901,5151,-0.015685804188251495
1707968079.43983,5154,-0.014997927471995354
1707968080.9414334,5155,-0.01526961475610733
1707968118.4834073,5187,-0.01528629194945097
1707968132.9091303,5200,-0.015482950024306774
1707968153.8179991,5218,-0.014486214146018028
1707968162.2549303,5225,-0.015896949917078018
1707968176.8823504,5238,-0.015062300488352776
1707968194.4385402,5253,-0.015865057706832886
1707968204.6467857,5262,-0.014660801738500595
1707968208.109603,5265,-0.014733096584677696
1707968240.9444776,5295,-0.015126718208193779
1707968267.3180795,5319,-0.015068745240569115
1707968270.675811,5322,-0.015882227569818497
1707968272.818541,5324,-0.014634429477155209
1707968277.1633158,5328,-0.015768369659781456
1707968316.0940907,5362,-0.016039840877056122
1707968324.9849734,5370,-0.016432616859674454
1707968362.5826685,5403,-0.015422149561345577
1707968410.622112,5445,-0.016396014019846916
1707968420.3467367,5454,-0.01658250018954277
1707968425.6824505,5459,-0.015304858796298504
1707968483.3560023,5504,-0.015782900154590607
1707968490.8558023,5509,-0.01596270129084587
1707968504.1677735,5521,-0.015212597325444221
1707968566.035331,5567,-0.015120653435587883
1707968689.8256176,5667,-0.015693940222263336
1707968767.1377525,5730,-0.01468418538570404
1707968799.694819,5758,-0.015660185366868973
1707968828.0575485,5781,-0.015704024583101273
1707968891.0008967,5832,-0.015001769177615643
1707968932.779579,5866,-0.01616424322128296
1707968947.4537168,5879,-0.015015995129942894
1707969027.1708431,5948,-0.014700077474117279
1707969037.189105,5956,-0.015148838981986046
1707969046.7372792,5964,-0.014144113287329674
1707969067.8274848,5981,-0.014679551124572754
1707969087.3547208,5997,-0.014857582747936249
1707969100.7575598,6009,-0.015279984101653099
1707969148.5981998,6045,-0.015361102297902107
1707969158.08888,6053,-0.01588885672390461
1707969188.4990082,6078,-0.014260729774832726
1707969228.905876,6111,-0.015303213149309158
1707969231.0705905,6113,-0.015003494918346405
